path,label
archive\iam_words\words\b01\b01-127\b01-127-03-03.png,fact
archive\iam_words\words\a05\a05-069\a05-069-01-06.png,up
archive\iam_words\words\d06\d06-096\d06-096-01-07.png,in
archive\iam_words\words\a02\a02-004\a02-004-00-03.png,of
archive\iam_words\words\a03\a03-043\a03-043-00-01.png,","
archive\iam_words\words\b01\b01-004\b01-004-01-07.png,be
archive\iam_words\words\a01\a01-058x\a01-058x-02-04.png,payments
archive\iam_words\words\d06\d06-027\d06-027-01-05.png,whose
archive\iam_words\words\b04\b04-047\b04-047-00-04.png,Scots
archive\iam_words\words\b01\b01-079\b01-079-08-02.png,to
archive\iam_words\words\b05\b05-050\b05-050-04-06.png,the
archive\iam_words\words\a02\a02-000\a02-000-04-04.png,last
archive\iam_words\words\a01\a01-117\a01-117-08-05.png,risen
archive\iam_words\words\e04\e04-095\e04-095-00-02.png,of
archive\iam_words\words\e04\e04-026\e04-026-03-01.png,4
archive\iam_words\words\b01\b01-057\b01-057-06-10.png,are
archive\iam_words\words\c06\c06-116\c06-116-08-04.png,in
archive\iam_words\words\d04\d04-089\d04-089-02-00.png,cure
archive\iam_words\words\a02\a02-102\a02-102-01-06.png,Princess
archive\iam_words\words\a01\a01-007u\a01-007u-00-04.png,Labour
archive\iam_words\words\b04\b04-187\b04-187-01-03.png,by
archive\iam_words\words\a06\a06-100\a06-100-04-08.png,he
archive\iam_words\words\a01\a01-049u\a01-049u-10-06.png,received
archive\iam_words\words\b03\b03-092\b03-092-02-01.png,opinion
archive\iam_words\words\a01\a01-058x\a01-058x-08-01.png,with
archive\iam_words\words\b04\b04-202\b04-202-07-02.png,into
archive\iam_words\words\c03\c03-003a\c03-003a-03-05.png,the
archive\iam_words\words\a05\a05-017\a05-017-10-01.png,years
archive\iam_words\words\a04\a04-010\a04-010-01-05.png,made
archive\iam_words\words\a03\a03-040\a03-040-05-01.png,last
archive\iam_words\words\a05\a05-000\a05-000-06-01.png,be
archive\iam_words\words\a06\a06-152\a06-152-08-03.png,.
archive\iam_words\words\a01\a01-058x\a01-058x-06-00.png,Government
archive\iam_words\words\a03\a03-030\a03-030-04-03.png,on
archive\iam_words\words\e04\e04-004\e04-004-04-08.png,given
archive\iam_words\words\e06\e06-041\e06-041-09-06.png,.
archive\iam_words\words\b04\b04-081\b04-081-00-01.png,not
archive\iam_words\words\b06\b06-090\b06-090-01-01.png,lay
archive\iam_words\words\d03\d03-117\d03-117-03-01.png,to
archive\iam_words\words\e01\e01-050\e01-050-00-05.png,considerable
archive\iam_words\words\a01\a01-026\a01-026-03-00.png,The
archive\iam_words\words\a02\a02-111\a02-111-10-00.png,Committee
archive\iam_words\words\b05\b05-083\b05-083-05-04.png,they
archive\iam_words\words\c03\c03-007a\c03-007a-06-08.png,are
archive\iam_words\words\a01\a01-113\a01-113-02-04.png,service
archive\iam_words\words\a02\a02-102\a02-102-00-00.png,A
archive\iam_words\words\a01\a01-091u\a01-091u-01-04.png,massed
archive\iam_words\words\a05\a05-053\a05-053-04-06.png,would
archive\iam_words\words\c02\c02-056\c02-056-01-08.png,the
archive\iam_words\words\b03\b03-025\b03-025-06-00.png,is
archive\iam_words\words\b06\b06-023\b06-023-03-06.png,on
archive\iam_words\words\a05\a05-113\a05-113-04-06.png,.
archive\iam_words\words\a01\a01-113u\a01-113u-10-04.png,war
archive\iam_words\words\b04\b04-034\b04-034-02-03.png,of
archive\iam_words\words\d06\d06-020\d06-020-06-01.png,defeat
archive\iam_words\words\a06\a06-157\a06-157-00-05.png,only
archive\iam_words\words\b05\b05-045\b05-045-02-04.png,he
archive\iam_words\words\a01\a01-053x\a01-053x-04-06.png,Weaver
archive\iam_words\words\b01\b01-009\b01-009-00-05.png,a
archive\iam_words\words\a03\a03-037\a03-037-07-00.png,and
archive\iam_words\words\a06\a06-141\a06-141-03-05.png,can
archive\iam_words\words\b01\b01-009\b01-009-01-06.png,be
archive\iam_words\words\b06\b06-036\b06-036-01-10.png,in
archive\iam_words\words\e02\e02-100\e02-100-04-01.png,put
archive\iam_words\words\b06\b06-087\b06-087-08-08.png,of
archive\iam_words\words\c04\c04-098\c04-098-04-10.png,""""
archive\iam_words\words\c02\c02-022\c02-022-00-02.png,carnival
archive\iam_words\words\b06\b06-019\b06-019-07-04.png,divisions
archive\iam_words\words\e07\e07-061\e07-061-06-10.png,great
archive\iam_words\words\a02\a02-053\a02-053-04-00.png,openly
archive\iam_words\words\a02\a02-020\a02-020-05-06.png,enlivened
archive\iam_words\words\a01\a01-026\a01-026-03-05.png,London
archive\iam_words\words\c04\c04-050\c04-050-04-08.png,zestful
archive\iam_words\words\e06\e06-070\e06-070-09-03.png,would
archive\iam_words\words\a01\a01-014x\a01-014x-01-03.png,on
archive\iam_words\words\b06\b06-059\b06-059-06-03.png,the
archive\iam_words\words\a05\a05-104\a05-104-07-07.png,when
archive\iam_words\words\e02\e02-018\e02-018-00-01.png,glance
archive\iam_words\words\b05\b05-055\b05-055-01-03.png,have
archive\iam_words\words\d06\d06-086\d06-086-05-05.png,systematic
archive\iam_words\words\c04\c04-028\c04-028-00-01.png,Ann
archive\iam_words\words\e01\e01-081\e01-081-00-03.png,and
archive\iam_words\words\b01\b01-038\b01-038-07-00.png,What
archive\iam_words\words\e04\e04-011\e04-011-02-02.png,1/4
archive\iam_words\words\e07\e07-007\e07-007-03-01.png,being
archive\iam_words\words\d03\d03-117\d03-117-07-03.png,reservoir
archive\iam_words\words\b01\b01-079\b01-079-10-08.png,...
archive\iam_words\words\e04\e04-000\e04-000-05-03.png,used
archive\iam_words\words\e01\e01-022\e01-022-06-03.png,the
archive\iam_words\words\a06\a06-057\a06-057-00-12.png,be
archive\iam_words\words\c06\c06-043\c06-043-03-05.png,Dublin
archive\iam_words\words\c03\c03-003a\c03-003a-00-09.png,been
archive\iam_words\words\c04\c04-139\c04-139-05-07.png,Premier
archive\iam_words\words\e01\e01-022\e01-022-01-06.png,A
archive\iam_words\words\a01\a01-007\a01-007-03-07.png,while
archive\iam_words\words\d06\d06-056\d06-056-04-04.png,to
archive\iam_words\words\d04\d04-086\d04-086-04-05.png,fruit
archive\iam_words\words\a02\a02-000\a02-000-01-06.png,the
archive\iam_words\words\b06\b06-042\b06-042-09-05.png,am
archive\iam_words\words\a02\a02-020\a02-020-05-00.png,the
archive\iam_words\words\d04\d04-101\d04-101-01-08.png,","
archive\iam_words\words\a01\a01-020x\a01-020x-02-08.png,full
archive\iam_words\words\b06\b06-000\b06-000-03-05.png,her
archive\iam_words\words\c06\c06-100\c06-100-06-07.png,Weld
archive\iam_words\words\b03\b03-025\b03-025-00-07.png,con-
archive\iam_words\words\d06\d06-050\d06-050-01-08.png,a
archive\iam_words\words\d06\d06-041\d06-041-05-08.png,a
archive\iam_words\words\b01\b01-079\b01-079-05-02.png,","
archive\iam_words\words\d06\d06-000\d06-000-03-02.png,themselves
archive\iam_words\words\d06\d06-063\d06-063-08-03.png,a
archive\iam_words\words\b01\b01-118\b01-118-06-04.png,admitting
archive\iam_words\words\a03\a03-011\a03-011-04-05.png,to
archive\iam_words\words\c06\c06-083\c06-083-06-01.png,this
archive\iam_words\words\e06\e06-037\e06-037-07-00.png,fascinating
archive\iam_words\words\a01\a01-082u\a01-082u-04-03.png,to
archive\iam_words\words\c04\c04-075\c04-075-01-00.png,disc
archive\iam_words\words\d07\d07-093\d07-093-03-03.png,discussion
archive\iam_words\words\b03\b03-109\b03-109-04-04.png,be
archive\iam_words\words\c04\c04-150\c04-150-06-06.png,a
archive\iam_words\words\c03\c03-081f\c03-081f-03-04.png,her
archive\iam_words\words\b04\b04-010\b04-010-01-01.png,.
archive\iam_words\words\d01\d01-123\d01-123-03-05.png,his
archive\iam_words\words\b05\b05-083\b05-083-04-04.png,Inland
archive\iam_words\words\c04\c04-050\c04-050-06-09.png,""""
archive\iam_words\words\e07\e07-066\e07-066-01-00.png,Grantham
archive\iam_words\words\b04\b04-175\b04-175-07-02.png,that
archive\iam_words\words\a04\a04-010\a04-010-04-02.png,statement
archive\iam_words\words\b04\b04-034\b04-034-01-06.png,!
archive\iam_words\words\a03\a03-047\a03-047-06-00.png,in
archive\iam_words\words\c03\c03-094c\c03-094c-06-04.png,played
archive\iam_words\words\c03\c03-081f\c03-081f-06-07.png,and
archive\iam_words\words\e06\e06-033\e06-033-03-00.png,ward
archive\iam_words\words\a04\a04-000\a04-000-03-01.png,","
archive\iam_words\words\b01\b01-023\b01-023-04-06.png,discrimination
archive\iam_words\words\a02\a02-046\a02-046-01-07.png,team
archive\iam_words\words\c03\c03-096c\c03-096c-04-05.png,that
archive\iam_words\words\d04\d04-053\d04-053-06-07.png,Take
archive\iam_words\words\c03\c03-000d\c03-000d-02-03.png,.
archive\iam_words\words\e04\e04-109\e04-109-00-10.png,or
archive\iam_words\words\a01\a01-007u\a01-007u-04-01.png,has
archive\iam_words\words\c03\c03-000d\c03-000d-07-03.png,apparent
archive\iam_words\words\c03\c03-096a\c03-096a-07-01.png,oddly
archive\iam_words\words\b06\b06-049\b06-049-00-06.png,view
archive\iam_words\words\c06\c06-000\c06-000-06-04.png,.
archive\iam_words\words\b01\b01-044\b01-044-04-04.png,much
archive\iam_words\words\e02\e02-025\e02-025-08-03.png,upper
archive\iam_words\words\c04\c04-044\c04-044-00-00.png,This
archive\iam_words\words\a06\a06-036\a06-036-00-01.png,small
archive\iam_words\words\c06\c06-005\c06-005-01-05.png,door
archive\iam_words\words\d05\d05-030\d05-030-00-05.png,Archbishop
archive\iam_words\words\a05\a05-044\a05-044-01-06.png,in
archive\iam_words\words\c04\c04-004\c04-004-01-02.png,star-studded
archive\iam_words\words\a01\a01-003x\a01-003x-08-01.png,to
archive\iam_words\words\a04\a04-059\a04-059-03-06.png,Mr.
archive\iam_words\words\b05\b05-067\b05-067-02-01.png,he
archive\iam_words\words\c03\c03-087e\c03-087e-00-05.png,some
archive\iam_words\words\e01\e01-092\e01-092-01-03.png,qualities
archive\iam_words\words\e01\e01-018\e01-018-02-05.png,laced
archive\iam_words\words\d06\d06-037\d06-037-01-04.png,and
archive\iam_words\words\e02\e02-100\e02-100-05-00.png,yourself
archive\iam_words\words\b06\b06-090\b06-090-03-05.png,people
archive\iam_words\words\e04\e04-114\e04-114-06-06.png,to
archive\iam_words\words\a03\a03-014\a03-014-06-05.png,that
archive\iam_words\words\e02\e02-091\e02-091-01-00.png,with
archive\iam_words\words\c06\c06-083\c06-083-04-08.png,of
archive\iam_words\words\c03\c03-007f\c03-007f-01-06.png,North
archive\iam_words\words\c04\c04-000\c04-000-01-05.png,the
archive\iam_words\words\c04\c04-156\c04-156-03-05.png,gave
archive\iam_words\words\c03\c03-094a\c03-094a-06-04.png,from
archive\iam_words\words\a05\a05-048\a05-048-06-03.png,disclosed
archive\iam_words\words\a04\a04-039\a04-039-04-00.png,Replying
archive\iam_words\words\d01\d01-060\d01-060-09-03.png,of
archive\iam_words\words\d01\d01-104\d01-104-07-03.png,together
archive\iam_words\words\a03\a03-027\a03-027-04-00.png,and
archive\iam_words\words\e02\e02-117\e02-117-02-05.png,some
archive\iam_words\words\a03\a03-034\a03-034-00-05.png,basing
archive\iam_words\words\b05\b05-071\b05-071-04-09.png,hands
archive\iam_words\words\a01\a01-030\a01-030-02-11.png,.
archive\iam_words\words\d04\d04-028\d04-028-04-04.png,""""
archive\iam_words\words\a01\a01-063\a01-063-05-06.png,A
archive\iam_words\words\e04\e04-011\e04-011-01-00.png,pinned
archive\iam_words\words\a01\a01-102\a01-102-10-00.png,with
archive\iam_words\words\a04\a04-000\a04-000-03-06.png,Much
archive\iam_words\words\d06\d06-046\d06-046-00-07.png,reactions
archive\iam_words\words\e04\e04-022\e04-022-06-00.png,to
archive\iam_words\words\a01\a01-072u\a01-072u-01-02.png,reserves
archive\iam_words\words\c02\c02-078\c02-078-00-08.png,technical
archive\iam_words\words\e04\e04-030\e04-030-06-00.png,considerable
archive\iam_words\words\b04\b04-162\b04-162-07-00.png,Welensky
archive\iam_words\words\b04\b04-128\b04-128-06-01.png,faith
archive\iam_words\words\c06\c06-080\c06-080-02-00.png,good
archive\iam_words\words\a05\a05-025\a05-025-07-07.png,.
archive\iam_words\words\a01\a01-077\a01-077-05-00.png,whether
archive\iam_words\words\a06\a06-070\a06-070-01-07.png,""""
archive\iam_words\words\a01\a01-068u\a01-068u-00-05.png,the
archive\iam_words\words\c02\c02-078\c02-078-06-05.png,much
archive\iam_words\words\a04\a04-072\a04-072-04-01.png,","
archive\iam_words\words\a04\a04-010\a04-010-04-04.png,President
archive\iam_words\words\e04\e04-068\e04-068-02-06.png,will
archive\iam_words\words\a02\a02-120\a02-120-02-02.png,whole
archive\iam_words\words\a01\a01-014x\a01-014x-07-03.png,Mr.
archive\iam_words\words\a06\a06-141\a06-141-06-03.png,.
archive\iam_words\words\e04\e04-011\e04-011-04-05.png,how
archive\iam_words\words\a05\a05-084\a05-084-07-04.png,the
archive\iam_words\words\b04\b04-116\b04-116-07-02.png,African
archive\iam_words\words\e04\e04-058\e04-058-00-09.png,which
archive\iam_words\words\a06\a06-100\a06-100-00-04.png,","
archive\iam_words\words\b01\b01-053\b01-053-06-06.png,problems
archive\iam_words\words\b01\b01-127\b01-127-04-03.png,support
archive\iam_words\words\b04\b04-004\b04-004-06-04.png,govern
archive\iam_words\words\d07\d07-089\d07-089-09-00.png,Name
archive\iam_words\words\e04\e04-004\e04-004-00-11.png,1
archive\iam_words\words\a06\a06-000\a06-000-06-06.png,Budget
archive\iam_words\words\c02\c02-000\c02-000-08-08.png,years
archive\iam_words\words\b04\b04-162\b04-162-04-09.png,for
archive\iam_words\words\e02\e02-086\e02-086-05-03.png,can
archive\iam_words\words\d06\d06-015\d06-015-00-08.png,refrains
archive\iam_words\words\d01\d01-019\d01-019-05-07.png,fragments
archive\iam_words\words\e04\e04-114\e04-114-05-08.png,in.
archive\iam_words\words\e04\e04-079\e04-079-08-03.png,old
archive\iam_words\words\b04\b04-187\b04-187-02-04.png,19
archive\iam_words\words\e02\e02-000\e02-000-07-00.png,complicates
archive\iam_words\words\a05\a05-025\a05-025-10-01.png,is
archive\iam_words\words\a01\a01-077u\a01-077u-04-01.png,did
archive\iam_words\words\c03\c03-094d\c03-094d-08-03.png,proper
archive\iam_words\words\a02\a02-012\a02-012-02-01.png,Dixon
archive\iam_words\words\a01\a01-077u\a01-077u-07-03.png,come
archive\iam_words\words\b05\b05-079\b05-079-05-06.png,the
archive\iam_words\words\a04\a04-047\a04-047-03-04.png,.
archive\iam_words\words\a06\a06-119\a06-119-07-00.png,the
archive\iam_words\words\c06\c06-080\c06-080-01-00.png,feathered
archive\iam_words\words\a02\a02-067\a02-067-03-05.png,summonses
archive\iam_words\words\b06\b06-027\b06-027-09-01.png,great
archive\iam_words\words\a06\a06-128\a06-128-03-03.png,is
archive\iam_words\words\b01\b01-113\b01-113-01-06.png,spoken
archive\iam_words\words\e06\e06-049\e06-049-00-05.png,would
archive\iam_words\words\a03\a03-063\a03-063-10-05.png,scientific
archive\iam_words\words\b01\b01-018\b01-018-07-03.png,are
archive\iam_words\words\a04\a04-010\a04-010-06-07.png,30-minute
archive\iam_words\words\d01\d01-016\d01-016-01-04.png,reasonably
archive\iam_words\words\b03\b03-087\b03-087-00-11.png,before
archive\iam_words\words\a03\a03-037\a03-037-03-01.png,badly
archive\iam_words\words\a03\a03-066\a03-066-03-06.png,at
archive\iam_words\words\d04\d04-028\d04-028-02-09.png,our
archive\iam_words\words\a01\a01-026x\a01-026x-03-04.png,Rhodesia
archive\iam_words\words\e06\e06-010\e06-010-03-00.png,in
archive\iam_words\words\d04\d04-131\d04-131-03-06.png,of
archive\iam_words\words\d07\d07-096\d07-096-02-01.png,the
archive\iam_words\words\c02\c02-049\c02-049-08-03.png,incomprehensible
archive\iam_words\words\b01\b01-033\b01-033-03-01.png,by
archive\iam_words\words\b06\b06-049\b06-049-06-00.png,perspective
archive\iam_words\words\a04\a04-081\a04-081-06-06.png,a
archive\iam_words\words\b04\b04-026\b04-026-06-05.png,delay
archive\iam_words\words\d04\d04-032\d04-032-04-05.png,feelings
archive\iam_words\words\c03\c03-081c\c03-081c-02-06.png,our
archive\iam_words\words\b04\b04-060\b04-060-03-03.png,.
archive\iam_words\words\c03\c03-016e\c03-016e-01-05.png,.
archive\iam_words\words\b05\b05-017\b05-017-01-00.png,took
archive\iam_words\words\a06\a06-119\a06-119-06-00.png,week
archive\iam_words\words\c03\c03-081a\c03-081a-08-07.png,performance
archive\iam_words\words\e02\e02-082\e02-082-02-00.png,are
archive\iam_words\words\a02\a02-116\a02-116-05-01.png,61-year-old
archive\iam_words\words\e04\e04-030\e04-030-06-06.png,older
archive\iam_words\words\b04\b04-187\b04-187-02-07.png,says
archive\iam_words\words\b04\b04-121\b04-121-02-06.png,no
archive\iam_words\words\d07\d07-100\d07-100-00-09.png,Temple
archive\iam_words\words\b04\b04-154\b04-154-01-01.png,Premier
archive\iam_words\words\c03\c03-094d\c03-094d-06-00.png,comically
archive\iam_words\words\c02\c02-078\c02-078-05-08.png,story
archive\iam_words\words\e04\e04-058\e04-058-03-12.png,building
archive\iam_words\words\b01\b01-000\b01-000-05-01.png,Africa's
archive\iam_words\words\d01\d01-118\d01-118-01-07.png,possible
archive\iam_words\words\a02\a02-090\a02-090-05-01.png,make
archive\iam_words\words\d07\d07-082\d07-082-02-04.png,","
archive\iam_words\words\c01\c01-014\c01-014-00-02.png,","
archive\iam_words\words\c03\c03-007\c03-007-03-03.png,","
archive\iam_words\words\c04\c04-066\c04-066-03-04.png,Everybody
archive\iam_words\words\d06\d06-030\d06-030-03-00.png,amount
archive\iam_words\words\c04\c04-050\c04-050-02-05.png,the
archive\iam_words\words\a01\a01-077\a01-077-00-03.png,this
archive\iam_words\words\c03\c03-084c\c03-084c-06-04.png,unbridled
archive\iam_words\words\d04\d04-047\d04-047-01-00.png,mind
archive\iam_words\words\b04\b04-081\b04-081-02-06.png,a
archive\iam_words\words\b06\b06-056\b06-056-02-05.png,next
archive\iam_words\words\b04\b04-147\b04-147-05-05.png,By
archive\iam_words\words\c06\c06-100\c06-100-00-09.png,with
archive\iam_words\words\a01\a01-132x\a01-132x-03-00.png,the
archive\iam_words\words\a04\a04-099\a04-099-09-03.png,obligation
archive\iam_words\words\c04\c04-089\c04-089-00-07.png,featuring
archive\iam_words\words\c02\c02-017\c02-017-08-06.png,desired
archive\iam_words\words\a01\a01-049\a01-049-00-00.png,Senator
archive\iam_words\words\e01\e01-119\e01-119-02-00.png,Draw
archive\iam_words\words\a05\a05-108\a05-108-06-04.png,the
archive\iam_words\words\a02\a02-042\a02-042-05-03.png,armoured
archive\iam_words\words\e02\e02-074\e02-074-01-03.png,.
archive\iam_words\words\d06\d06-091\d06-091-08-05.png,you
archive\iam_words\words\e07\e07-066\e07-066-06-03.png,journey
archive\iam_words\words\c06\c06-106\c06-106-00-03.png,a
archive\iam_words\words\a03\a03-014\a03-014-00-01.png,emissaries
archive\iam_words\words\b06\b06-059\b06-059-08-01.png,of
archive\iam_words\words\c01\c01-014\c01-014-07-01.png,","
archive\iam_words\words\c03\c03-096d\c03-096d-05-00.png,them
archive\iam_words\words\e01\e01-025\e01-025-05-01.png,in
archive\iam_words\words\a04\a04-031\a04-031-01-06.png,to
archive\iam_words\words\c02\c02-035\c02-035-02-06.png,tried
archive\iam_words\words\b01\b01-122\b01-122-01-01.png,in
archive\iam_words\words\e04\e04-119\e04-119-04-09.png,for
archive\iam_words\words\e02\e02-021\e02-021-00-05.png,to
archive\iam_words\words\a06\a06-119\a06-119-07-05.png,Christmas
archive\iam_words\words\e01\e01-022\e01-022-06-01.png,lace-making
archive\iam_words\words\a06\a06-128\a06-128-10-01.png,year
archive\iam_words\words\b05\b05-042\b05-042-03-04.png,into
archive\iam_words\words\a03\a03-017\a03-017-03-01.png,as
archive\iam_words\words\a03\a03-014\a03-014-02-06.png,invite
archive\iam_words\words\e01\e01-050\e01-050-01-01.png,of
archive\iam_words\words\a02\a02-004\a02-004-05-04.png,Mr.
archive\iam_words\words\a02\a02-032\a02-032-02-04.png,strikers
